Date,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
2020-12-14 05:00:00,26.00744026,14.51959757,15.38399737,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 06:00:00,32.9472423,11.6913076,11.75237505,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 07:00:00,48.49063526,15.74170263,11.45622733,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 08:00:00,58.94542384,12.42047276,12.158162,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 09:00:00,44.6378054,14.00690521,11.32959692,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 10:00:00,33.97330939,16.31789382,8.862841307,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 11:00:00,30.54321735,14.20134197,9.729514589,48.88,58.47354437,48.88,58.47354437,10.2,31.97,
2020-12-14 12:00:00,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97,31.97
2020-12-14 13:00:00,30.64392631,35.28002366,44.08107512,48.88,58.47354437,48.88,58.47354437,31.97,12.41,
2020-12-14 14:00:00,42.4833481,41.64235167,46.06659655,48.88,58.47354437,48.88,58.47354437,31.97,12.41,
2020-12-14 15:00:00,34.31558133,36.1832854,46.12008547,48.88,58.47354437,48.88,58.47354437,31.97,12.41,
2020-12-14 16:00:00,34.33602247,29.38586833,41.42355893,48.88,58.47354437,48.88,58.47354437,31.97,12.41,
2020-12-14 17:00:00,28.93735522,26.4818556,34.90028572,48.88,58.47354437,48.88,58.47354437,31.97,12.41,
2020-12-14 18:00:00,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41
2020-12-14 19:00:00,31.96729697,33.6272402,36.43772779,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-14 20:00:00,34.19767332,41.00473053,48.23893265,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-14 21:00:00,29.83090786,36.97156419,44.55455463,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-14 22:00:00,28.25803335,28.94221269,48.23503401,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-14 23:00:00,29.66122629,27.22500879,39.92157254,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 00:00:00,26.16533404,18.22102794,16.10786209,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 01:00:00,26.61024284,20.89196147,23.79484675,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 02:00:00,30.13237464,19.74574749,20.76582162,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 03:00:00,25.58613579,18.99608748,19.98044434,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 04:00:00,29.58884622,18.07290497,19.29528184,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 05:00:00,26.44122339,16.17495483,17.66677826,48.88,58.47354437,48.88,58.47354437,12.41,8.83,
2020-12-15 06:00:00,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83
2020-12-15 07:00:00,30.15719244,15.06256776,13.15760081,48.88,58.47354437,48.88,58.47354437,8.83,5.0,
2020-12-15 08:00:00,53.87876587,13.35028127,16.17416079,48.88,58.47354437,48.88,58.47354437,8.83,5.0,
2020-12-15 09:00:00,50.25917473,16.43790609,16.48774091,48.88,58.47354437,48.88,58.47354437,8.83,5.0,
2020-12-15 10:00:00,47.20902332,19.90216047,11.06100196,48.88,58.47354437,48.88,58.47354437,8.83,5.0,
2020-12-15 11:00:00,43.59806904,17.44386315,11.0017757,48.88,58.47354437,48.88,58.47354437,8.83,5.0,
2020-12-15 12:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-15 13:00:00,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09
2020-12-15 14:00:00,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72,24.72
2020-12-15 15:00:00,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23,20.23
2020-12-15 16:00:00,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
2020-12-15 17:00:00,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41,5.41
2020-12-15 18:00:00,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29
2020-12-15 19:00:00,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21,5.21
2020-12-15 20:00:00,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14
2020-12-15 21:00:00,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
2020-12-15 22:00:00,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
2020-12-15 23:00:00,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12,5.12
2020-12-16 00:00:00,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37
2020-12-16 01:00:00,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48
2020-12-16 02:00:00,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83
2020-12-16 03:00:00,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69
2020-12-16 04:00:00,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41,12.41
2020-12-16 05:00:00,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22
2020-12-16 06:00:00,21.95,21.95,21.95,21.95,21.95,21.95,21.95,21.95,21.95,21.95
2020-12-16 07:00:00,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87,16.87
2020-12-16 08:00:00,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31,13.31
2020-12-16 09:00:00,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82
2020-12-16 10:00:00,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79,11.79
2020-12-16 11:00:00,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28
2020-12-16 12:00:00,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77,20.77
2020-12-16 13:00:00,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28,19.28
2020-12-16 14:00:00,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2
2020-12-16 15:00:00,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45
2020-12-16 16:00:00,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2
2020-12-16 17:00:00,27.03,27.03,27.03,27.03,27.03,27.03,27.03,27.03,27.03,27.03
2020-12-16 18:00:00,29.95,29.95,29.95,29.95,29.95,29.95,29.95,29.95,29.95,29.95
2020-12-16 19:00:00,22.47,22.47,22.47,22.47,22.47,22.47,22.47,22.47,22.47,22.47
2020-12-16 20:00:00,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23
2020-12-16 21:00:00,13.56,13.56,13.56,13.56,13.56,13.56,13.56,13.56,13.56,13.56
2020-12-16 22:00:00,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41
2020-12-16 23:00:00,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74,19.74
2020-12-17 00:00:00,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09
2020-12-17 01:00:00,13.54,13.54,13.54,13.54,13.54,13.54,13.54,13.54,13.54,13.54
2020-12-17 02:00:00,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98,10.98
2020-12-17 03:00:00,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19,9.19
2020-12-17 04:00:00,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86
2020-12-17 05:00:00,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9,10.9
2020-12-17 06:00:00,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13,9.13
2020-12-17 07:00:00,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65
2020-12-17 08:00:00,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16
2020-12-17 09:00:00,8.61,8.61,8.61,8.61,8.61,8.61,8.61,8.61,8.61,8.61
2020-12-17 10:00:00,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41
2020-12-17 11:00:00,40.29,40.29,40.29,40.29,40.29,40.29,40.29,40.29,40.29,40.29
2020-12-17 12:00:00,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02,33.02
2020-12-17 13:00:00,26.24,26.24,26.24,26.24,26.24,26.24,26.24,26.24,26.24,26.24
2020-12-17 14:00:00,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13,20.13
2020-12-17 15:00:00,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25
2020-12-17 16:00:00,18.73,18.73,18.73,18.73,18.73,18.73,18.73,18.73,18.73,18.73
2020-12-17 17:00:00,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12,27.12
2020-12-17 18:00:00,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51
2020-12-17 19:00:00,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86
2020-12-17 20:00:00,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6
2020-12-17 21:00:00,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33
2020-12-17 22:00:00,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79
2020-12-17 23:00:00,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11,13.11
2020-12-18 00:00:00,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08
2020-12-18 01:00:00,15.87,15.87,15.87,15.87,15.87,15.87,15.87,15.87,15.87,15.87
2020-12-18 02:00:00,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61,12.61
2020-12-18 03:00:00,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33,10.33
2020-12-18 04:00:00,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42
2020-12-18 05:00:00,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78,18.78
2020-12-18 06:00:00,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72
2020-12-18 07:00:00,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81
2020-12-18 08:00:00,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77
2020-12-18 09:00:00,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33
2020-12-18 10:00:00,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48,9.48
2020-12-18 11:00:00,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
2020-12-18 12:00:00,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75
2020-12-18 13:00:00,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23,25.23
2020-12-18 14:00:00,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56
2020-12-18 15:00:00,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53
2020-12-18 16:00:00,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27
2020-12-18 17:00:00,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4
2020-12-18 18:00:00,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61,16.61
2020-12-18 19:00:00,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12
2020-12-18 20:00:00,10.69,10.69,10.69,10.69,10.69,10.69,10.69,10.69,10.69,10.69
2020-12-18 21:00:00,8.98,8.98,8.98,8.98,8.98,8.98,8.98,8.98,8.98,8.98
2020-12-18 22:00:00,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79
2020-12-18 23:00:00,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73,7.73
2020-12-19 00:00:00,9.89,9.89,9.89,9.89,9.89,9.89,9.89,9.89,9.89,9.89
2020-12-19 01:00:00,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25
2020-12-19 02:00:00,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69
2020-12-19 03:00:00,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94,7.94
2020-12-19 04:00:00,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46
2020-12-19 05:00:00,16.09,16.09,16.09,16.09,16.09,16.09,16.09,16.09,16.09,16.09
2020-12-19 06:00:00,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76,12.76
2020-12-19 07:00:00,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43
2020-12-19 08:00:00,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
2020-12-19 09:00:00,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66
2020-12-19 10:00:00,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3
2020-12-19 11:00:00,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
2020-12-19 12:00:00,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56,36.56
2020-12-19 13:00:00,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76
2020-12-19 14:00:00,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25
2020-12-19 15:00:00,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74,23.74
2020-12-19 16:00:00,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51,31.51
2020-12-19 17:00:00,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27
2020-12-19 18:00:00,41.44,41.44,41.44,41.44,41.44,41.44,41.44,41.44,41.44,41.44
2020-12-19 19:00:00,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51,30.51
2020-12-19 20:00:00,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86
2020-12-19 21:00:00,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49,17.49
2020-12-19 22:00:00,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2
2020-12-19 23:00:00,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61
2020-12-20 00:00:00,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59,18.59
2020-12-20 01:00:00,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46,14.46
2020-12-20 02:00:00,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62,11.62
2020-12-20 03:00:00,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64
2020-12-20 04:00:00,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2
2020-12-20 05:00:00,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56
2020-12-20 06:00:00,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34,15.34
2020-12-20 07:00:00,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25
2020-12-20 08:00:00,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07,10.07
2020-12-20 09:00:00,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55
2020-12-20 10:00:00,10.52,10.52,10.52,10.52,10.52,10.52,10.52,10.52,10.52,10.52
2020-12-20 11:00:00,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79
2020-12-20 12:00:00,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93,22.93
2020-12-20 13:00:00,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3
2020-12-20 14:00:00,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19
2020-12-20 15:00:00,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77
2020-12-20 16:00:00,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71,18.71
2020-12-20 17:00:00,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33,25.33
2020-12-20 18:00:00,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05,20.05
2020-12-20 19:00:00,18.33,18.33,18.33,18.33,18.33,18.33,18.33,18.33,18.33,18.33
2020-12-20 20:00:00,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34
2020-12-20 21:00:00,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54
2020-12-20 22:00:00,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76
2020-12-20 23:00:00,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09,13.09
2020-12-21 00:00:00,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17
2020-12-21 01:00:00,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33
2020-12-21 02:00:00,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21
2020-12-21 03:00:00,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44
2020-12-21 04:00:00,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05,9.05
2020-12-21 05:00:00,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92
2020-12-21 06:00:00,12.64,12.64,12.64,12.64,12.64,12.64,12.64,12.64,12.64,12.64
2020-12-21 07:00:00,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35
2020-12-21 08:00:00,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75
2020-12-21 09:00:00,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62,7.62
2020-12-21 10:00:00,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46
2020-12-21 11:00:00,52.86,52.86,52.86,52.86,52.86,52.86,52.86,52.86,52.86,52.86
2020-12-21 12:00:00,73.86,73.86,73.86,73.86,73.86,73.86,73.86,73.86,73.86,73.86
2020-12-21 13:00:00,45.73,45.73,45.73,45.73,45.73,45.73,45.73,45.73,45.73,45.73
2020-12-21 14:00:00,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8
2020-12-21 15:00:00,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05
2020-12-21 16:00:00,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61,21.61
2020-12-21 17:00:00,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31
2020-12-21 18:00:00,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57,18.57
2020-12-21 19:00:00,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62,14.62
2020-12-21 20:00:00,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74
2020-12-21 21:00:00,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72,9.72
2020-12-21 22:00:00,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74
2020-12-21 23:00:00,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4
2020-12-22 00:00:00,14.32,14.32,14.32,14.32,14.32,14.32,14.32,14.32,14.32,14.32
2020-12-22 01:00:00,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08
2020-12-22 02:00:00,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26,9.26
2020-12-22 03:00:00,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98
2020-12-22 04:00:00,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34
2020-12-22 05:00:00,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94,19.94
2020-12-22 06:00:00,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45
2020-12-22 07:00:00,12.32,12.32,12.32,12.32,12.32,12.32,12.32,12.32,12.32,12.32
2020-12-22 08:00:00,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13
2020-12-22 09:00:00,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59
2020-12-22 10:00:00,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7
2020-12-22 11:00:00,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38
2020-12-22 12:00:00,29.94,29.94,29.94,29.94,29.94,29.94,29.94,29.94,29.94,29.94
2020-12-22 13:00:00,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73
2020-12-22 14:00:00,27.62,27.62,27.62,27.62,27.62,27.62,27.62,27.62,27.62,27.62
2020-12-22 15:00:00,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19
2020-12-22 16:00:00,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7
2020-12-22 17:00:00,29.83,29.83,29.83,29.83,29.83,29.83,29.83,29.83,29.83,29.83
2020-12-22 18:00:00,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62,22.62
2020-12-22 19:00:00,17.38,17.38,17.38,17.38,17.38,17.38,17.38,17.38,17.38,17.38
2020-12-22 20:00:00,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66,13.66
2020-12-22 21:00:00,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06
2020-12-22 22:00:00,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36,11.36
2020-12-22 23:00:00,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76
2020-12-23 00:00:00,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82,13.82
2020-12-23 01:00:00,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76
2020-12-23 02:00:00,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03
2020-12-23 03:00:00,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82,7.82
2020-12-23 04:00:00,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47
2020-12-23 05:00:00,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76
2020-12-23 06:00:00,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
2020-12-23 07:00:00,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24,11.24
2020-12-23 08:00:00,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37,9.37
2020-12-23 09:00:00,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35
2020-12-23 10:00:00,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92,15.92
2020-12-23 11:00:00,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69,36.69
2020-12-23 12:00:00,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93
2020-12-23 13:00:00,48.86,48.86,48.86,48.86,48.86,48.86,48.86,48.86,48.86,48.86
2020-12-23 14:00:00,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36
2020-12-23 15:00:00,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8,32.8
2020-12-23 16:00:00,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54
2020-12-23 17:00:00,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18,26.18
2020-12-23 18:00:00,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44
2020-12-23 19:00:00,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
2020-12-23 20:00:00,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22,5.22
2020-12-23 21:00:00,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15
2020-12-23 22:00:00,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11
2020-12-23 23:00:00,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
2020-12-24 00:00:00,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05
2020-12-24 01:00:00,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57,14.57
2020-12-24 02:00:00,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25,12.25
2020-12-24 03:00:00,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09,10.09
2020-12-24 04:00:00,8.56,8.56,8.56,8.56,8.56,8.56,8.56,8.56,8.56,8.56
2020-12-24 05:00:00,7.49,7.49,7.49,7.49,7.49,7.49,7.49,7.49,7.49,7.49
2020-12-24 06:00:00,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75
2020-12-24 07:00:00,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82
2020-12-24 08:00:00,12.09,12.09,12.09,12.09,12.09,12.09,12.09,12.09,12.09,12.09
2020-12-24 09:00:00,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97
2020-12-24 10:00:00,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47,8.47
2020-12-24 11:00:00,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18
2020-12-24 12:00:00,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15,24.15
2020-12-24 13:00:00,32.20764861,44.06145522,46.06512478,48.88,58.47354437,48.88,58.47354437,24.15,5.0,
2020-12-24 14:00:00,25.45185091,38.33077649,44.33723026,48.88,58.47354437,48.88,58.47354437,24.15,5.0,
2020-12-24 15:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-24 16:00:00,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2020-12-24 17:00:00,17.16879308,26.57492716,26.34933714,48.88,58.47354437,48.88,58.47354437,5.0,114.19,
2020-12-24 18:00:00,15.82506712,12.13368863,12.20748418,48.88,58.47354437,48.88,58.47354437,5.0,114.19,
2020-12-24 19:00:00,114.19,114.19,114.19,114.19,114.19,114.19,114.19,114.19,114.19,114.19
2020-12-24 20:00:00,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63,121.63
2020-12-24 21:00:00,121.66,121.66,121.66,121.66,121.66,121.66,121.66,121.66,121.66,121.66
2020-12-24 22:00:00,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38,124.38
