,Date,5we,3we,XGBoost,Rndom_forest,Few_shot,Knn,Median,Mean,f_Fill,b_Fill,pm2.5
9320,2020-02-28 03:00:00,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71,121.71
9321,2020-02-28 04:00:00,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5
9322,2020-02-28 05:00:00,112.86,112.86,112.86,112.86,112.86,112.86,112.86,112.86,112.86,112.86,112.86
9323,2020-02-28 06:00:00,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
9324,2020-02-28 07:00:00,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3,110.3
9325,2020-02-28 08:00:00,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39
9326,2020-02-28 09:00:00,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36
9327,2020-02-28 10:00:00,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49,90.49
9328,2020-02-28 11:00:00,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7
9329,2020-02-28 12:00:00,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9,73.9
9330,2020-02-28 13:00:00,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46,64.46
9331,2020-02-28 14:00:00,54.46,54.46,54.46,54.46,54.46,54.46,54.46,54.46,54.46,54.46,54.46
9332,2020-02-28 15:00:00,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74
9333,2020-02-28 16:00:00,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26
9334,2020-02-28 17:00:00,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
9335,2020-02-28 18:00:00,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47
9336,2020-02-28 19:00:00,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72,63.72
9337,2020-02-28 20:00:00,66.34,66.34,66.34,66.34,66.34,66.34,66.34,66.34,66.34,66.34,66.34
9338,2020-02-28 21:00:00,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04,73.04
9339,2020-02-28 22:00:00,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09,94.09
9340,2020-02-28 23:00:00,130.75,130.75,130.75,130.75,130.75,130.75,130.75,130.75,130.75,130.75,130.75
9341,2020-02-29 00:00:00,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8,146.8
9342,2020-02-29 01:00:00,154.06,154.06,154.06,154.06,154.06,154.06,154.06,154.06,154.06,154.06,154.06
9343,2020-02-29 02:00:00,157.18,157.18,157.18,157.18,157.18,157.18,157.18,157.18,157.18,157.18,157.18
9344,2020-02-29 03:00:00,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8,147.8
9345,2020-02-29 04:00:00,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81,130.81
9346,2020-02-29 05:00:00,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05,125.05
9347,2020-02-29 06:00:00,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73,121.73
9348,2020-02-29 07:00:00,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2,116.2
9349,2020-02-29 08:00:00,117.19,117.19,117.19,117.19,117.19,117.19,117.19,117.19,117.19,117.19,117.19
9350,2020-02-29 09:00:00,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06
9351,2020-02-29 10:00:00,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33,113.33
9352,2020-02-29 11:00:00,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0
9353,2020-02-29 12:00:00,107.38,107.38,107.38,107.38,107.38,107.38,107.38,107.38,107.38,107.38,107.38
9354,2020-02-29 13:00:00,106.83,106.83,106.83,106.83,106.83,106.83,106.83,106.83,106.83,106.83,106.83
9355,2020-02-29 14:00:00,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27
9356,2020-02-29 15:00:00,80.19,80.19,80.19,80.19,80.19,80.19,80.19,80.19,80.19,80.19,80.19
9357,2020-02-29 16:00:00,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73,63.73
9358,2020-02-29 17:00:00,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96
9359,2020-02-29 18:00:00,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98
9360,2020-02-29 19:00:00,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52,43.52
9361,2020-02-29 20:00:00,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94,52.94
9362,2020-02-29 21:00:00,56.91,56.91,56.91,56.91,56.91,56.91,56.91,56.91,56.91,56.91,56.91
9363,2020-02-29 22:00:00,61.78,61.78,61.78,61.78,61.78,61.78,61.78,61.78,61.78,61.78,61.78
9364,2020-02-29 23:00:00,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78,60.78
9365,2020-03-01 00:00:00,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38
9366,2020-03-01 01:00:00,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07
9367,2020-03-01 02:00:00,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22,92.22
9368,2020-03-01 03:00:00,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43
9369,2020-03-01 04:00:00,82.19,82.19,82.19,82.19,82.19,82.19,82.19,82.19,82.19,82.19,82.19
9370,2020-03-01 05:00:00,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76,91.76
9371,2020-03-01 06:00:00,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92,83.92
9372,2020-03-01 07:00:00,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27,77.27
9373,2020-03-01 08:00:00,81.18,81.18,81.18,81.18,81.18,81.18,81.18,81.18,81.18,81.18,81.18
9374,2020-03-01 09:00:00,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03,80.03
9375,2020-03-01 10:00:00,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23,84.23
9376,2020-03-01 11:00:00,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06,75.06
9377,2020-03-01 12:00:00,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01,73.01
9378,2020-03-01 13:00:00,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19,89.19
9379,2020-03-01 14:00:00,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
9380,2020-03-01 15:00:00,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35,82.35
9381,2020-03-01 16:00:00,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87,85.87
9382,2020-03-01 17:00:00,84.57,84.57,84.57,84.57,84.57,84.57,84.57,84.57,84.57,84.57,84.57
9383,2020-03-01 18:00:00,74.61,74.61,74.61,74.61,74.61,74.61,74.61,74.61,74.61,74.61,74.61
9384,2020-03-01 19:00:00,73.76,73.76,73.76,73.76,73.76,73.76,73.76,73.76,73.76,73.76,73.76
9385,2020-03-01 20:00:00,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91
9386,2020-03-01 21:00:00,80.23,80.23,80.23,80.23,80.23,80.23,80.23,80.23,80.23,80.23,80.23
9387,2020-03-01 22:00:00,88.15,88.15,88.15,88.15,88.15,88.15,88.15,88.15,88.15,88.15,88.15
9388,2020-03-01 23:00:00,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14,97.14
9389,2020-03-02 00:00:00,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6
9390,2020-03-02 01:00:00,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64
9391,2020-03-02 02:00:00,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8,106.8
9392,2020-03-02 03:00:00,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61
9393,2020-03-02 04:00:00,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27
9394,2020-03-02 05:00:00,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45
9395,2020-03-02 06:00:00,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54,87.54
9396,2020-03-02 07:00:00,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2
9397,2020-03-02 08:00:00,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02,72.02
9398,2020-03-02 09:00:00,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77,65.77
9399,2020-03-02 10:00:00,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06,69.06
9400,2020-03-02 11:00:00,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31,75.31
9401,2020-03-02 12:00:00,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3,79.3
9402,2020-03-02 13:00:00,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47
9403,2020-03-02 14:00:00,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09,85.09
9404,2020-03-02 15:00:00,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
9405,2020-03-02 16:00:00,77.43,77.43,77.43,77.43,77.43,77.43,77.43,77.43,77.43,77.43,77.43
9406,2020-03-02 17:00:00,75.47,75.47,75.47,75.47,75.47,75.47,75.47,75.47,75.47,75.47,75.47
9407,2020-03-02 18:00:00,73.16,73.16,73.16,73.16,73.16,73.16,73.16,73.16,73.16,73.16,73.16
9408,2020-03-02 19:00:00,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5
9409,2020-03-02 20:00:00,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33
9410,2020-03-02 21:00:00,83.64,83.64,83.64,83.64,83.64,83.64,83.64,83.64,83.64,83.64,83.64
9411,2020-03-02 22:00:00,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2,83.2
9412,2020-03-02 23:00:00,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83,82.83
9413,2020-03-03 00:00:00,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41,91.41
9414,2020-03-03 01:00:00,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55,104.55
9415,2020-03-03 02:00:00,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21
9416,2020-03-03 03:00:00,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99
9417,2020-03-03 04:00:00,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97,81.97
9418,2020-03-03 05:00:00,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53,68.53
9419,2020-03-03 06:00:00,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09
9420,2020-03-03 07:00:00,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87,62.87
9421,2020-03-03 08:00:00,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93
9422,2020-03-03 09:00:00,62.02,62.02,62.02,62.02,62.02,62.02,62.02,62.02,62.02,62.02,62.02
9423,2020-03-03 10:00:00,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52
9424,2020-03-03 11:00:00,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88
9425,2020-03-03 12:00:00,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8,73.8
9426,2020-03-03 13:00:00,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84,78.84
9427,2020-03-03 14:00:00,80.49,80.49,80.49,80.49,80.49,80.49,80.49,80.49,80.49,80.49,80.49
9428,2020-03-03 15:00:00,76.29,76.29,76.29,76.29,76.29,76.29,76.29,76.29,76.29,76.29,76.29
9429,2020-03-03 16:00:00,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84,72.84
9430,2020-03-03 17:00:00,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08,64.08
9431,2020-03-03 18:00:00,53.02,53.02,53.02,53.02,53.02,53.02,53.02,53.02,53.02,53.02,53.02
9432,2020-03-03 19:00:00,48.79,48.79,48.79,48.79,48.79,48.79,48.79,48.79,48.79,48.79,48.79
9433,2020-03-03 20:00:00,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
9434,2020-03-03 21:00:00,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88
9435,2020-03-03 22:00:00,55.69,55.69,55.69,55.69,55.69,55.69,55.69,55.69,55.69,55.69,55.69
9436,2020-03-03 23:00:00,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42,62.42
9437,2020-03-04 00:00:00,67.08,67.08,67.08,67.08,67.08,67.08,67.08,67.08,67.08,67.08,67.08
9438,2020-03-04 01:00:00,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64
9439,2020-03-04 02:00:00,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05
9440,2020-03-04 03:00:00,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
9441,2020-03-04 04:00:00,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95
9442,2020-03-04 05:00:00,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17,56.17
9443,2020-03-04 06:00:00,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61
9444,2020-03-04 07:00:00,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05
9445,2020-03-04 08:00:00,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48,60.48
9446,2020-03-04 09:00:00,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54,75.54
9447,2020-03-04 10:00:00,76.06,76.06,76.06,76.06,76.06,76.06,76.06,76.06,76.06,76.06,76.06
9448,2020-03-04 11:00:00,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85,63.85
9449,2020-03-04 12:00:00,60.98,60.98,60.98,60.98,60.98,60.98,60.98,60.98,60.98,60.98,60.98
9450,2020-03-04 13:00:00,75.74,75.74,75.74,75.74,75.74,75.74,75.74,75.74,75.74,75.74,75.74
9451,2020-03-04 14:00:00,61.73,61.73,61.73,61.73,61.73,61.73,61.73,61.73,61.73,61.73,61.73
9452,2020-03-04 15:00:00,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9,51.9
9453,2020-03-04 16:00:00,53.04,53.04,53.04,53.04,53.04,53.04,53.04,53.04,53.04,53.04,53.04
9454,2020-03-04 17:00:00,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09
9455,2020-03-04 18:00:00,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2,49.2
9456,2020-03-04 19:00:00,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
9457,2020-03-04 20:00:00,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85,55.85
9458,2020-03-04 21:00:00,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31,54.31
9459,2020-03-04 22:00:00,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86,51.86
9460,2020-03-04 23:00:00,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16
9461,2020-03-05 00:00:00,58.02,58.02,58.02,58.02,58.02,58.02,58.02,58.02,58.02,58.02,58.02
9462,2020-03-05 01:00:00,60.76,60.76,60.76,60.76,60.76,60.76,60.76,60.76,60.76,60.76,60.76
9463,2020-03-05 02:00:00,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33
9464,2020-03-05 03:00:00,54.42,54.42,54.42,54.42,54.42,54.42,54.42,54.42,54.42,54.42,54.42
9465,2020-03-05 04:00:00,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75,53.75
9466,2020-03-05 05:00:00,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39
9467,2020-03-05 06:00:00,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15,43.15
9468,2020-03-05 07:00:00,41.13,41.13,41.13,41.13,41.13,41.13,41.13,41.13,41.13,41.13,41.13
9469,2020-03-05 08:00:00,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79,37.79
9470,2020-03-05 09:00:00,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94,43.94
9471,2020-03-05 10:00:00,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64
9472,2020-03-05 11:00:00,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64,47.64
9473,2020-03-05 12:00:00,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
9474,2020-03-05 13:00:00,51.76,51.76,51.76,51.76,51.76,51.76,51.76,51.76,51.76,51.76,51.76
9475,2020-03-05 14:00:00,54.14,54.14,54.14,54.14,54.14,54.14,54.14,54.14,54.14,54.14,54.14
9476,2020-03-05 15:00:00,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1,56.1
9477,2020-03-05 16:00:00,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58
9478,2020-03-05 17:00:00,63.28,63.28,63.28,63.28,63.28,63.28,63.28,63.28,63.28,63.28,63.28
9479,2020-03-05 18:00:00,60.68,60.68,60.68,60.68,60.68,60.68,60.68,60.68,60.68,60.68,60.68
9480,2020-03-05 19:00:00,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03
9481,2020-03-05 20:00:00,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62,51.62
9482,2020-03-05 21:00:00,47.34,47.34,47.34,47.34,47.34,47.34,47.34,47.34,47.34,47.34,47.34
9483,2020-03-05 22:00:00,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75,44.75
9484,2020-03-05 23:00:00,42.28,42.28,42.28,42.28,42.28,42.28,42.28,42.28,42.28,42.28,42.28
9485,2020-03-06 00:00:00,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14,41.14
9486,2020-03-06 01:00:00,40.66,40.66,40.66,40.66,40.66,40.66,40.66,40.66,40.66,40.66,40.66
9487,2020-03-06 02:00:00,46.16,46.16,46.16,46.16,46.16,46.16,46.16,46.16,46.16,46.16,46.16
9488,2020-03-06 03:00:00,47.51,47.51,47.51,47.51,47.51,47.51,47.51,47.51,47.51,47.51,47.51
9489,2020-03-06 04:00:00,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.53,43.53
9490,2020-03-06 05:00:00,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55,43.55
9491,2020-03-06 06:00:00,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13
9492,2020-03-06 07:00:00,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36,40.36
9493,2020-03-06 08:00:00,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8
9494,2020-03-06 09:00:00,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1,55.1
9495,2020-03-06 10:00:00,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27,56.27
9496,2020-03-06 11:00:00,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46,50.46
9497,2020-03-06 12:00:00,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3
9498,2020-03-06 13:00:00,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24
9499,2020-03-06 14:00:00,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48
9500,2020-03-06 15:00:00,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19,39.19
9501,2020-03-06 16:00:00,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56,35.56
9502,2020-03-06 17:00:00,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38
9503,2020-03-06 18:00:00,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5
9504,2020-03-06 19:00:00,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98,48.98
9505,2020-03-06 20:00:00,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17,54.17
9506,2020-03-06 21:00:00,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8
9507,2020-03-06 22:00:00,50.95,50.95,50.95,50.95,50.95,50.95,50.95,50.95,50.95,50.95,50.95
9508,2020-03-06 23:00:00,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64
9509,2020-03-07 00:00:00,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09
9510,2020-03-07 01:00:00,54.28,54.28,54.28,54.28,54.28,54.28,54.28,54.28,54.28,54.28,54.28
9511,2020-03-07 02:00:00,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67,46.67
9512,2020-03-07 03:00:00,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17,46.17
9513,2020-03-07 04:00:00,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17
9514,2020-03-07 05:00:00,36.94,36.94,36.94,36.94,36.94,36.94,36.94,36.94,36.94,36.94,36.94
9515,2020-03-07 06:00:00,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63
9516,2020-03-07 07:00:00,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96,33.96
9517,2020-03-07 08:00:00,39.61,39.61,39.61,39.61,39.61,39.61,39.61,39.61,39.61,39.61,39.61
9518,2020-03-07 09:00:00,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25,52.25
9519,2020-03-07 10:00:00,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44
9520,2020-03-07 11:00:00,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71,70.71
9521,2020-03-07 12:00:00,65.64,65.64,65.64,65.64,65.64,65.64,65.64,65.64,65.64,65.64,65.64
9522,2020-03-07 13:00:00,60.72,60.72,60.72,60.72,60.72,60.72,60.72,60.72,60.72,60.72,60.72
9523,2020-03-07 14:00:00,58.09,58.09,58.09,58.09,58.09,58.09,58.09,58.09,58.09,58.09,58.09
9524,2020-03-07 15:00:00,57.94,57.94,57.94,57.94,57.94,57.94,57.94,57.94,57.94,57.94,57.94
9525,2020-03-07 16:00:00,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28,51.28
9526,2020-03-07 17:00:00,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
9527,2020-03-07 18:00:00,51.61,51.61,51.61,51.61,51.61,51.61,51.61,51.61,51.61,51.61,51.61
9528,2020-03-07 19:00:00,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07,60.07
9529,2020-03-07 20:00:00,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86,54.86
9530,2020-03-07 21:00:00,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
9531,2020-03-07 22:00:00,52.89,52.89,52.89,52.89,52.89,52.89,52.89,52.89,52.89,52.89,52.89
9532,2020-03-07 23:00:00,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33
9533,2020-03-08 00:00:00,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.26,57.26
9534,2020-03-08 01:00:00,59.23,59.23,59.23,59.23,59.23,59.23,59.23,59.23,59.23,59.23,59.23
9535,2020-03-08 02:00:00,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44
9536,2020-03-08 03:00:00,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67
9537,2020-03-08 04:00:00,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73
9538,2020-03-08 05:00:00,89.27,89.27,89.27,89.27,89.27,89.27,89.27,89.27,89.27,89.27,89.27
9539,2020-03-08 06:00:00,81.38,81.38,81.38,81.38,81.38,81.38,81.38,81.38,81.38,81.38,81.38
9540,2020-03-08 07:00:00,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88,72.88
9541,2020-03-08 08:00:00,69.69,69.69,69.69,69.69,69.69,69.69,69.69,69.69,69.69,69.69,69.69
9542,2020-03-08 09:00:00,71.99,71.99,71.99,71.99,71.99,71.99,71.99,71.99,71.99,71.99,71.99
9543,2020-03-08 10:00:00,81.85,81.85,81.85,81.85,81.85,81.85,81.85,81.85,81.85,81.85,81.85
9544,2020-03-08 11:00:00,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04
9545,2020-03-08 12:00:00,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81,69.81
9546,2020-03-08 13:00:00,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94,64.94
9547,2020-03-08 14:00:00,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12,59.12
9548,2020-03-08 15:00:00,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13
9549,2020-03-08 16:00:00,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14,47.14
9550,2020-03-08 17:00:00,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83,44.83
9551,2020-03-08 18:00:00,46.38,46.38,46.38,46.38,46.38,46.38,46.38,46.38,46.38,46.38,46.38
